Actor,Achiever,Group,Course,Time,Action
162,High,17.0,A,2025-01-01 10:34:34.814800501,plan
162,High,17.0,A,2025-01-01 10:56:56.814800501,consensus
163,High,17.0,A,2025-01-01 09:58:38.814800501,monitor
164,High,17.0,A,2025-01-01 09:59:32.814800501,synthesis
164,High,17.0,A,2025-01-01 10:26:12.814800501,plan
164,High,17.0,A,2025-01-01 10:41:48.814800501,discuss
164,High,17.0,A,2025-01-01 10:56:29.814800501,plan
164,High,17.0,A,2025-01-01 11:23:20.814800501,discuss
165,High,17.0,A,2025-01-01 10:03:54.814800501,emotion
166,High,17.0,A,2025-01-01 09:55:32.814800501,plan
166,High,17.0,A,2025-01-01 10:22:53.814800501,consensus
166,High,17.0,A,2025-01-01 10:47:22.814800501,emotion
166,High,17.0,A,2025-01-01 11:11:31.814800501,coregulate
167,High,17.0,A,2025-01-01 10:04:58.814800501,plan
167,High,17.0,A,2025-01-01 10:23:31.814800501,discuss
167,High,17.0,A,2025-01-01 10:38:15.814800501,consensus
167,High,17.0,A,2025-01-01 10:59:20.814800501,plan
168,High,17.0,A,2025-01-01 10:03:26.814800501,consensus
168,High,17.0,A,2025-01-01 10:22:30.814800501,monitor
168,High,17.0,A,2025-01-01 10:47:29.814800501,cohesion
169,High,17.0,A,2025-01-01 09:57:26.814800501,emotion
169,High,17.0,A,2025-01-01 10:20:25.814800501,coregulate
169,High,17.0,A,2025-01-01 10:44:33.814800501,discuss
169,High,17.0,A,2025-01-01 11:07:36.814800501,discuss
171,High,18.0,A,2025-01-01 09:24:15.047728062,emotion
171,High,18.0,A,2025-01-01 09:44:24.047728062,discuss
171,High,18.0,A,2025-01-01 09:58:33.047728062,plan
171,High,18.0,A,2025-01-01 10:17:16.047728062,consensus
172,High,18.0,A,2025-01-01 09:25:36.047728062,emotion
173,High,18.0,A,2025-01-01 09:18:23.047728062,monitor
173,High,18.0,A,2025-01-01 09:46:09.047728062,discuss
173,High,18.0,A,2025-01-01 10:07:30.047728062,consensus
174,High,18.0,A,2025-01-01 09:28:49.047728062,consensus
174,High,18.0,A,2025-01-01 09:51:16.047728062,plan
175,High,18.0,A,2025-01-01 09:31:29.047728062,consensus
175,High,18.0,A,2025-01-01 09:50:26.047728062,plan
176,High,18.0,A,2025-01-01 09:33:15.047728062,emotion
176,High,18.0,A,2025-01-01 09:56:05.047728062,discuss
176,High,18.0,A,2025-01-01 10:10:32.047728062,discuss
176,High,18.0,A,2025-01-01 10:30:23.047728062,synthesis
176,High,18.0,A,2025-01-01 11:03:52.047728062,monitor
177,High,18.0,A,2025-01-01 09:38:22.047728062,consensus
177,High,18.0,A,2025-01-01 09:59:58.047728062,consensus
177,High,18.0,A,2025-01-01 10:23:46.047728062,adapt
178,High,18.0,A,2025-01-01 09:18:41.047728062,emotion
178,High,18.0,A,2025-01-01 09:47:53.047728062,coregulate
178,High,18.0,A,2025-01-01 10:06:23.047728062,monitor
178,High,18.0,A,2025-01-01 10:25:18.047728062,consensus
179,High,18.0,A,2025-01-01 09:30:16.047728062,consensus
180,High,18.0,A,2025-01-01 09:31:42.047728062,emotion
180,High,18.0,A,2025-01-01 09:54:13.047728062,consensus
180,High,18.0,A,2025-01-01 10:15:49.047728062,discuss
180,High,18.0,A,2025-01-01 10:30:57.047728062,synthesis
181,High,19.0,A,2025-01-01 10:20:02.719623327,plan
181,High,19.0,A,2025-01-01 10:41:03.719623327,plan
182,High,19.0,A,2025-01-01 10:08:33.719623327,cohesion
182,High,19.0,A,2025-01-01 10:29:26.719623327,consensus
182,High,19.0,A,2025-01-01 10:47:51.719623327,consensus
183,High,19.0,A,2025-01-01 10:08:43.719623327,monitor
183,High,19.0,A,2025-01-01 10:36:41.719623327,consensus
183,High,19.0,A,2025-01-01 11:12:14.719623327,consensus
183,High,19.0,A,2025-01-01 11:40:10.719623327,plan
184,High,19.0,A,2025-01-01 10:06:16.719623327,consensus
184,High,19.0,A,2025-01-01 10:24:21.719623327,consensus
185,High,19.0,A,2025-01-01 10:07:53.719623327,adapt
185,High,19.0,A,2025-01-01 10:25:18.719623327,emotion
186,High,19.0,A,2025-01-01 10:09:49.719623327,plan
187,High,19.0,A,2025-01-01 10:28:33.719623327,cohesion
187,High,19.0,A,2025-01-01 10:44:13.719623327,plan
188,High,19.0,A,2025-01-01 10:05:32.719623327,discuss
188,High,19.0,A,2025-01-01 10:22:45.719623327,consensus
188,High,19.0,A,2025-01-01 10:51:38.719623327,consensus
188,High,19.0,A,2025-01-01 11:13:08.719623327,consensus
188,High,19.0,A,2025-01-01 11:33:09.719623327,consensus
189,High,19.0,A,2025-01-01 10:12:09.719623327,consensus
190,High,19.0,A,2025-01-01 10:08:22.719623327,plan
190,High,19.0,A,2025-01-01 10:32:44.719623327,synthesis
190,High,19.0,A,2025-01-01 10:54:20.719623327,synthesis
191,High,20.0,A,2025-01-01 08:58:30.800094843,plan
191,High,20.0,A,2025-01-01 09:14:03.800094843,consensus
191,High,20.0,A,2025-01-01 09:37:45.800094843,consensus
193,High,20.0,A,2025-01-01 08:37:47.800094843,monitor
194,High,20.0,A,2025-01-01 08:38:52.800094843,discuss
195,High,20.0,A,2025-01-01 08:35:26.800094843,consensus
197,High,20.0,A,2025-01-01 08:42:11.800094843,discuss
197,High,20.0,A,2025-01-01 09:02:04.800094843,plan
197,High,20.0,A,2025-01-01 09:29:17.800094843,plan
197,High,20.0,A,2025-01-01 09:49:01.800094843,discuss
197,High,20.0,A,2025-01-01 10:18:11.800094843,consensus
199,High,20.0,A,2025-01-01 08:42:10.800094843,monitor
199,High,20.0,A,2025-01-01 08:57:27.800094843,cohesion
200,High,20.0,A,2025-01-01 08:46:55.800094843,discuss
200,High,20.0,A,2025-01-01 09:02:41.800094843,plan
200,High,20.0,A,2025-01-01 09:09:57.800094843,discuss
201,High,21.0,A,2025-01-01 11:11:39.855167389,plan
201,High,21.0,A,2025-01-01 11:44:24.855167389,discuss
201,High,21.0,A,2025-01-01 11:57:54.855167389,consensus
202,High,21.0,A,2025-01-01 11:21:17.855167389,plan
202,High,21.0,A,2025-01-01 11:52:39.855167389,emotion
204,High,21.0,A,2025-01-01 11:03:05.855167389,consensus
204,High,21.0,A,2025-01-01 11:14:28.855167389,discuss
204,High,21.0,A,2025-01-01 11:40:39.855167389,cohesion
204,High,21.0,A,2025-01-01 11:56:01.855167389,discuss
204,High,21.0,A,2025-01-01 12:12:08.855167389,synthesis
206,High,21.0,A,2025-01-01 11:02:01.855167389,discuss
206,High,21.0,A,2025-01-01 11:17:34.855167389,discuss
206,High,21.0,A,2025-01-01 11:47:35.855167389,plan
207,High,21.0,A,2025-01-01 11:17:49.855167389,plan
207,High,21.0,A,2025-01-01 11:36:35.855167389,emotion
207,High,21.0,A,2025-01-01 11:58:59.855167389,discuss
208,High,21.0,A,2025-01-01 11:16:10.855167389,plan
209,High,21.0,A,2025-01-01 11:11:04.855167389,consensus
209,High,21.0,A,2025-01-01 11:32:28.855167389,emotion
209,High,21.0,A,2025-01-01 11:50:13.855167389,consensus
209,High,21.0,A,2025-01-01 12:16:40.855167389,synthesis
210,High,21.0,A,2025-01-01 11:02:50.855167389,monitor
210,High,21.0,A,2025-01-01 11:14:12.855167389,plan
210,High,21.0,A,2025-01-01 11:36:48.855167389,consensus
211,High,22.0,A,2025-01-01 09:53:19.108950138,monitor
211,High,22.0,A,2025-01-01 10:12:10.108950138,consensus
211,High,22.0,A,2025-01-01 10:42:54.108950138,plan
211,High,22.0,A,2025-01-01 11:02:41.108950138,emotion
212,High,22.0,A,2025-01-01 09:48:42.108950138,coregulate
212,High,22.0,A,2025-01-01 10:07:11.108950138,consensus
212,High,22.0,A,2025-01-01 10:24:41.108950138,emotion
212,High,22.0,A,2025-01-01 10:50:03.108950138,consensus
214,High,22.0,A,2025-01-01 09:31:43.108950138,synthesis
214,High,22.0,A,2025-01-01 09:55:26.108950138,plan
214,High,22.0,A,2025-01-01 10:15:58.108950138,coregulate
214,High,22.0,A,2025-01-01 10:42:18.108950138,discuss
214,High,22.0,A,2025-01-01 10:54:37.108950138,discuss
215,High,22.0,A,2025-01-01 09:38:21.108950138,monitor
216,High,22.0,A,2025-01-01 09:50:05.108950138,coregulate
217,High,22.0,A,2025-01-01 09:45:48.108950138,consensus
217,High,22.0,A,2025-01-01 10:07:24.108950138,coregulate
218,High,22.0,A,2025-01-01 09:43:41.108950138,discuss
218,High,22.0,A,2025-01-01 10:11:54.108950138,emotion
219,High,22.0,A,2025-01-01 09:41:04.108950138,discuss
220,High,22.0,A,2025-01-01 09:35:48.108950138,plan
221,High,23.0,A,2025-01-01 10:33:27.613009214,emotion
221,High,23.0,A,2025-01-01 10:42:30.613009214,discuss
221,High,23.0,A,2025-01-01 11:15:21.613009214,discuss
223,High,23.0,A,2025-01-01 10:33:10.613009214,plan
223,High,23.0,A,2025-01-01 10:49:58.613009214,consensus
223,High,23.0,A,2025-01-01 11:10:24.613009214,emotion
224,High,23.0,A,2025-01-01 10:38:59.613009214,coregulate
224,High,23.0,A,2025-01-01 11:13:34.613009214,plan
224,High,23.0,A,2025-01-01 11:28:46.613009214,emotion
224,High,23.0,A,2025-01-01 11:47:11.613009214,discuss
225,High,23.0,A,2025-01-01 10:27:28.613009214,emotion
225,High,23.0,A,2025-01-01 10:42:29.613009214,cohesion
225,High,23.0,A,2025-01-01 11:06:23.613009214,plan
225,High,23.0,A,2025-01-01 11:22:51.613009214,plan
226,High,23.0,A,2025-01-01 10:28:44.613009214,consensus
226,High,23.0,A,2025-01-01 10:49:01.613009214,discuss
226,High,23.0,A,2025-01-01 11:12:36.613009214,emotion
227,High,23.0,A,2025-01-01 10:34:37.613009214,plan
227,High,23.0,A,2025-01-01 10:47:59.613009214,synthesis
227,High,23.0,A,2025-01-01 11:12:43.613009214,plan
227,High,23.0,A,2025-01-01 11:37:40.613009214,coregulate
227,High,23.0,A,2025-01-01 11:45:09.613009214,consensus
228,High,23.0,A,2025-01-01 10:31:35.613009214,consensus
228,High,23.0,A,2025-01-01 10:54:04.613009214,discuss
228,High,23.0,A,2025-01-01 11:20:45.613009214,monitor
228,High,23.0,A,2025-01-01 11:41:40.613009214,consensus
228,High,23.0,A,2025-01-01 12:03:09.613009214,discuss
229,High,23.0,A,2025-01-01 10:39:14.613009214,discuss
230,High,23.0,A,2025-01-01 10:50:54.613009214,discuss
230,High,23.0,A,2025-01-01 11:08:29.613009214,monitor
230,High,23.0,A,2025-01-01 11:31:50.613009214,consensus
230,High,23.0,A,2025-01-01 11:51:20.613009214,plan
231,High,24.0,A,2025-01-01 09:43:08.115544319,discuss
231,High,24.0,A,2025-01-01 10:01:27.115544319,consensus
231,High,24.0,A,2025-01-01 10:26:58.115544319,emotion
231,High,24.0,A,2025-01-01 10:52:19.115544319,consensus
231,High,24.0,A,2025-01-01 11:11:31.115544319,plan
232,High,24.0,A,2025-01-01 09:59:54.115544319,consensus
233,High,24.0,A,2025-01-01 09:40:18.115544319,coregulate
233,High,24.0,A,2025-01-01 09:49:07.115544319,synthesis
233,High,24.0,A,2025-01-01 10:16:07.115544319,plan
233,High,24.0,A,2025-01-01 10:28:53.115544319,discuss
233,High,24.0,A,2025-01-01 10:50:06.115544319,discuss
234,High,24.0,A,2025-01-01 09:41:34.115544319,plan
234,High,24.0,A,2025-01-01 09:59:24.115544319,emotion
234,High,24.0,A,2025-01-01 10:22:42.115544319,consensus
234,High,24.0,A,2025-01-01 10:36:13.115544319,consensus
234,High,24.0,A,2025-01-01 10:59:29.115544319,discuss
235,High,24.0,A,2025-01-01 09:38:18.115544319,coregulate
235,High,24.0,A,2025-01-01 09:53:58.115544319,consensus
235,High,24.0,A,2025-01-01 10:16:24.115544319,discuss
235,High,24.0,A,2025-01-01 10:37:56.115544319,consensus
235,High,24.0,A,2025-01-01 11:00:11.115544319,monitor
236,High,24.0,A,2025-01-01 09:47:24.115544319,consensus
236,High,24.0,A,2025-01-01 10:09:38.115544319,emotion
236,High,24.0,A,2025-01-01 10:28:55.115544319,emotion
236,High,24.0,A,2025-01-01 10:55:26.115544319,plan
236,High,24.0,A,2025-01-01 11:13:03.115544319,consensus
237,High,24.0,A,2025-01-01 09:46:50.115544319,plan
238,High,24.0,A,2025-01-01 09:38:31.115544319,emotion
238,High,24.0,A,2025-01-01 10:02:09.115544319,coregulate
238,High,24.0,A,2025-01-01 10:23:03.115544319,plan
239,High,24.0,A,2025-01-01 09:38:49.115544319,plan
239,High,24.0,A,2025-01-01 09:50:53.115544319,monitor
239,High,24.0,A,2025-01-01 10:11:20.115544319,consensus
240,High,24.0,A,2025-01-01 09:48:02.115544319,adapt
240,High,24.0,A,2025-01-01 09:59:58.115544319,plan
240,High,24.0,A,2025-01-01 10:18:44.115544319,monitor
240,High,24.0,A,2025-01-01 10:40:50.115544319,emotion
241,High,25.0,A,2025-01-01 09:14:52.025077581,cohesion
241,High,25.0,A,2025-01-01 09:27:30.025077581,emotion
241,High,25.0,A,2025-01-01 09:51:44.025077581,consensus
241,High,25.0,A,2025-01-01 10:17:29.025077581,cohesion
242,High,25.0,A,2025-01-01 09:13:13.025077581,plan
242,High,25.0,A,2025-01-01 09:28:25.025077581,discuss
242,High,25.0,A,2025-01-01 09:54:19.025077581,cohesion
242,High,25.0,A,2025-01-01 10:20:52.025077581,consensus
242,High,25.0,A,2025-01-01 10:46:47.025077581,emotion
243,High,25.0,A,2025-01-01 09:07:55.025077581,consensus
243,High,25.0,A,2025-01-01 09:34:54.025077581,plan
243,High,25.0,A,2025-01-01 09:57:11.025077581,coregulate
243,High,25.0,A,2025-01-01 10:16:43.025077581,synthesis
244,High,25.0,A,2025-01-01 09:21:54.025077581,cohesion
245,High,25.0,A,2025-01-01 09:07:10.025077581,consensus
245,High,25.0,A,2025-01-01 09:24:04.025077581,emotion
246,High,25.0,A,2025-01-01 09:10:32.025077581,consensus
246,High,25.0,A,2025-01-01 09:37:17.025077581,consensus
246,High,25.0,A,2025-01-01 09:56:45.025077581,discuss
246,High,25.0,A,2025-01-01 10:20:11.025077581,emotion
247,High,25.0,A,2025-01-01 09:26:35.025077581,emotion
247,High,25.0,A,2025-01-01 09:49:08.025077581,discuss
247,High,25.0,A,2025-01-01 10:09:45.025077581,discuss
247,High,25.0,A,2025-01-01 10:27:24.025077581,discuss
247,High,25.0,A,2025-01-01 10:50:21.025077581,discuss
248,High,25.0,A,2025-01-01 09:21:50.025077581,discuss
248,High,25.0,A,2025-01-01 09:41:06.025077581,emotion
248,High,25.0,A,2025-01-01 09:53:26.025077581,plan
249,High,25.0,A,2025-01-01 09:23:03.025077581,synthesis
249,High,25.0,A,2025-01-01 09:50:20.025077581,consensus
249,High,25.0,A,2025-01-01 10:07:01.025077581,discuss
250,High,25.0,A,2025-01-01 09:13:33.025077581,consensus
250,High,25.0,A,2025-01-01 09:43:45.025077581,plan
250,High,25.0,A,2025-01-01 09:55:39.025077581,plan
250,High,25.0,A,2025-01-01 10:07:04.025077581,consensus
251,High,26.0,A,2025-01-01 08:43:33.267057657,discuss
251,High,26.0,A,2025-01-01 08:57:06.267057657,emotion
252,High,26.0,A,2025-01-01 08:40:59.267057657,emotion
252,High,26.0,A,2025-01-01 08:56:46.267057657,cohesion
252,High,26.0,A,2025-01-01 09:21:45.267057657,consensus
252,High,26.0,A,2025-01-01 09:51:33.267057657,consensus
254,High,26.0,A,2025-01-01 08:27:07.267057657,emotion
254,High,26.0,A,2025-01-01 08:38:29.267057657,consensus
255,High,26.0,A,2025-01-01 08:34:27.267057657,discuss
255,High,26.0,A,2025-01-01 09:01:54.267057657,discuss
256,High,26.0,A,2025-01-01 08:33:33.267057657,emotion
256,High,26.0,A,2025-01-01 08:55:31.267057657,plan
256,High,26.0,A,2025-01-01 09:18:37.267057657,consensus
257,High,26.0,A,2025-01-01 08:32:42.267057657,plan
257,High,26.0,A,2025-01-01 08:53:33.267057657,discuss
258,High,26.0,A,2025-01-01 08:30:44.267057657,cohesion
258,High,26.0,A,2025-01-01 08:50:38.267057657,cohesion
258,High,26.0,A,2025-01-01 09:08:47.267057657,cohesion
258,High,26.0,A,2025-01-01 09:34:38.267057657,consensus
259,High,26.0,A,2025-01-01 08:39:56.267057657,consensus
259,High,26.0,A,2025-01-01 08:56:18.267057657,emotion
260,High,26.0,A,2025-01-01 08:36:03.267057657,emotion
260,High,26.0,A,2025-01-01 08:57:43.267057657,coregulate
261,High,27.0,A,2025-01-01 10:56:49.251147509,synthesis
262,High,27.0,A,2025-01-01 11:13:29.251147509,discuss
262,High,27.0,A,2025-01-01 11:40:05.251147509,plan
263,High,27.0,A,2025-01-01 10:47:37.251147509,plan
263,High,27.0,A,2025-01-01 11:09:01.251147509,consensus
263,High,27.0,A,2025-01-01 11:17:14.251147509,plan
264,High,27.0,A,2025-01-01 10:41:46.251147509,consensus
264,High,27.0,A,2025-01-01 11:10:14.251147509,consensus
264,High,27.0,A,2025-01-01 11:29:26.251147509,consensus
264,High,27.0,A,2025-01-01 11:48:52.251147509,coregulate
265,High,27.0,A,2025-01-01 10:44:48.251147509,monitor
266,High,27.0,A,2025-01-01 11:01:40.251147509,plan
266,High,27.0,A,2025-01-01 11:24:28.251147509,discuss
266,High,27.0,A,2025-01-01 11:44:46.251147509,synthesis
266,High,27.0,A,2025-01-01 12:05:19.251147509,consensus
267,High,27.0,A,2025-01-01 10:46:46.251147509,consensus
267,High,27.0,A,2025-01-01 11:06:23.251147509,emotion
268,High,27.0,A,2025-01-01 11:00:37.251147509,consensus
269,High,27.0,A,2025-01-01 10:51:21.251147509,consensus
269,High,27.0,A,2025-01-01 11:07:27.251147509,consensus
269,High,27.0,A,2025-01-01 11:31:18.251147509,cohesion
269,High,27.0,A,2025-01-01 11:42:19.251147509,synthesis
269,High,27.0,A,2025-01-01 11:57:21.251147509,consensus
270,High,27.0,A,2025-01-01 10:55:27.251147509,synthesis
270,High,27.0,A,2025-01-01 11:15:46.251147509,discuss
270,High,27.0,A,2025-01-01 11:41:05.251147509,discuss
271,High,28.0,A,2025-01-01 10:01:57.029897213,coregulate
272,High,28.0,A,2025-01-01 09:50:55.029897213,emotion
272,High,28.0,A,2025-01-01 10:17:46.029897213,discuss
272,High,28.0,A,2025-01-01 10:44:57.029897213,discuss
272,High,28.0,A,2025-01-01 10:56:01.029897213,plan
272,High,28.0,A,2025-01-01 11:20:16.029897213,consensus
273,High,28.0,A,2025-01-01 10:12:47.029897213,consensus
273,High,28.0,A,2025-01-01 10:27:37.029897213,discuss
273,High,28.0,A,2025-01-01 10:52:35.029897213,synthesis
275,High,28.0,A,2025-01-01 09:56:50.029897213,synthesis
275,High,28.0,A,2025-01-01 10:10:07.029897213,consensus
275,High,28.0,A,2025-01-01 10:36:21.029897213,consensus
275,High,28.0,A,2025-01-01 11:05:13.029897213,coregulate
275,High,28.0,A,2025-01-01 11:22:37.029897213,cohesion
276,High,28.0,A,2025-01-01 09:53:00.029897213,discuss
276,High,28.0,A,2025-01-01 10:20:32.029897213,synthesis
276,High,28.0,A,2025-01-01 10:42:53.029897213,consensus
277,High,28.0,A,2025-01-01 10:02:23.029897213,consensus
277,High,28.0,A,2025-01-01 10:21:44.029897213,consensus
277,High,28.0,A,2025-01-01 10:51:18.029897213,coregulate
277,High,28.0,A,2025-01-01 11:17:56.029897213,plan
278,High,28.0,A,2025-01-01 09:58:42.029897213,plan
278,High,28.0,A,2025-01-01 10:24:39.029897213,plan
278,High,28.0,A,2025-01-01 10:50:48.029897213,plan
278,High,28.0,A,2025-01-01 11:10:58.029897213,consensus
279,High,28.0,A,2025-01-01 10:06:17.029897213,discuss
279,High,28.0,A,2025-01-01 10:25:25.029897213,discuss
280,High,28.0,A,2025-01-01 10:09:18.029897213,emotion
281,High,29.0,A,2025-01-01 10:01:50.352854490,plan
281,High,29.0,A,2025-01-01 10:29:35.352854490,emotion
281,High,29.0,A,2025-01-01 10:50:23.352854490,emotion
282,High,29.0,A,2025-01-01 10:01:54.352854490,plan
282,High,29.0,A,2025-01-01 10:27:27.352854490,cohesion
282,High,29.0,A,2025-01-01 10:43:07.352854490,coregulate
283,High,29.0,A,2025-01-01 09:51:29.352854490,cohesion
283,High,29.0,A,2025-01-01 10:14:14.352854490,cohesion
284,High,29.0,A,2025-01-01 10:08:03.352854490,plan
284,High,29.0,A,2025-01-01 10:32:33.352854490,adapt
284,High,29.0,A,2025-01-01 10:45:20.352854490,plan
284,High,29.0,A,2025-01-01 11:04:10.352854490,consensus
285,High,29.0,A,2025-01-01 10:04:51.352854490,consensus
285,High,29.0,A,2025-01-01 10:34:25.352854490,consensus
285,High,29.0,A,2025-01-01 10:46:57.352854490,consensus
286,High,29.0,A,2025-01-01 09:55:25.352854490,consensus
286,High,29.0,A,2025-01-01 10:16:42.352854490,plan
287,High,29.0,A,2025-01-01 09:51:57.352854490,consensus
288,High,29.0,A,2025-01-01 09:44:29.352854490,consensus
288,High,29.0,A,2025-01-01 10:00:34.352854490,synthesis
288,High,29.0,A,2025-01-01 10:27:58.352854490,plan
288,High,29.0,A,2025-01-01 10:55:00.352854490,consensus
289,High,29.0,A,2025-01-01 09:51:47.352854490,monitor
289,High,29.0,A,2025-01-01 10:10:11.352854490,discuss
289,High,29.0,A,2025-01-01 10:28:45.352854490,discuss
289,High,29.0,A,2025-01-01 10:55:50.352854490,consensus
290,High,29.0,A,2025-01-01 09:56:07.352854490,plan
291,High,30.0,A,2025-01-01 10:45:28.493396282,coregulate
291,High,30.0,A,2025-01-01 11:04:54.493396282,consensus
291,High,30.0,A,2025-01-01 11:28:47.493396282,consensus
291,High,30.0,A,2025-01-01 11:54:39.493396282,consensus
292,High,30.0,A,2025-01-01 10:46:15.493396282,consensus
292,High,30.0,A,2025-01-01 11:08:57.493396282,consensus
292,High,30.0,A,2025-01-01 11:33:58.493396282,monitor
292,High,30.0,A,2025-01-01 11:50:46.493396282,cohesion
292,High,30.0,A,2025-01-01 12:17:51.493396282,monitor
293,High,30.0,A,2025-01-01 10:51:45.493396282,plan
293,High,30.0,A,2025-01-01 11:12:39.493396282,synthesis
293,High,30.0,A,2025-01-01 11:33:26.493396282,plan
293,High,30.0,A,2025-01-01 11:51:16.493396282,consensus
293,High,30.0,A,2025-01-01 12:24:06.493396282,consensus
294,High,30.0,A,2025-01-01 10:45:24.493396282,discuss
295,High,30.0,A,2025-01-01 10:56:06.493396282,plan
295,High,30.0,A,2025-01-01 11:08:56.493396282,plan
295,High,30.0,A,2025-01-01 11:33:22.493396282,consensus
295,High,30.0,A,2025-01-01 11:54:12.493396282,consensus
296,High,30.0,A,2025-01-01 10:49:18.493396282,emotion
296,High,30.0,A,2025-01-01 10:57:28.493396282,consensus
296,High,30.0,A,2025-01-01 11:18:37.493396282,consensus
297,High,30.0,A,2025-01-01 10:46:19.493396282,plan
297,High,30.0,A,2025-01-01 11:17:35.493396282,discuss
298,High,30.0,A,2025-01-01 10:39:00.493396282,monitor
299,High,30.0,A,2025-01-01 10:44:54.493396282,consensus
299,High,30.0,A,2025-01-01 11:10:36.493396282,discuss
299,High,30.0,A,2025-01-01 11:34:00.493396282,plan
299,High,30.0,A,2025-01-01 11:53:37.493396282,discuss
299,High,30.0,A,2025-01-01 12:13:38.493396282,consensus
300,High,30.0,A,2025-01-01 10:56:13.493396282,emotion
300,High,30.0,A,2025-01-01 11:10:29.493396282,consensus
300,High,30.0,A,2025-01-01 11:38:28.493396282,monitor
300,High,30.0,A,2025-01-01 11:54:58.493396282,consensus
300,High,30.0,A,2025-01-01 12:26:01.493396282,plan
301,High,31.0,A,2025-01-01 08:48:23.426897287,consensus
301,High,31.0,A,2025-01-01 09:17:07.426897287,consensus
302,High,31.0,A,2025-01-01 08:48:27.426897287,discuss
302,High,31.0,A,2025-01-01 09:06:36.426897287,consensus
303,High,31.0,A,2025-01-01 08:42:12.426897287,emotion
303,High,31.0,A,2025-01-01 09:11:59.426897287,coregulate
